dataset,docs_size,num_bands,exp_tag,exp_type,block,doc_lang,query_lang_a,query_lang_b,pair,doc_mix,method,mix_ratio,ndcg10,ndcg10_std,ndcg10_stderr,ndcg10_ci90_low,ndcg10_ci90_high,ndcg10_ci95_low,ndcg10_ci95_high,mrr10,r10,model,result_kind,result_variant,experiment_dir,source_file
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,30.0,89.6263,22.4484,0.5827,88.6672,90.5854,88.4833,90.7694,87.2656,97.8493,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.3_dev_20260126-140344-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,30.0,90.6049,21.6041,0.5608,89.6819,91.528,89.5048,91.705,88.4208,98.2031,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.3_dev_20260126-140520-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,50.0,89.08,23.1578,0.6011,88.0906,90.0694,87.9008,90.2592,86.6345,97.4787,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.5_dev_20260126-140348-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,50.0,90.1773,21.9856,0.5707,89.2379,91.1166,89.0578,91.2968,87.924,98.0458,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.5_dev_20260126-140524-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,70.0,88.3949,23.9273,0.6211,87.3726,89.4172,87.1765,89.6132,85.7821,97.2653,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.7_dev_20260126-140351-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,70.0,89.3622,22.8077,0.5921,88.3877,90.3367,88.2008,90.5236,87.0043,97.7089,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.7_dev_20260126-140527-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,90.0,86.5711,25.7829,0.6693,85.4696,87.6727,85.2583,87.884,83.6167,96.6588,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.9_dev_20260126-140355-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,90.0,87.9727,24.3658,0.6325,86.9316,89.0137,86.732,89.2134,85.3283,97.1698,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.9_dev_20260126-140531-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,100.0,84.9884,27.5689,0.7157,83.8105,86.1663,83.5846,86.3922,81.907,95.5133,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-1_dev_20260126-140359-agg.csv
mmarco,100000,5,mono-en-en-de-size,mono,size,en,en,de,EN-DE,EN docs,embed,100.0,86.5354,26.0598,0.6765,85.422,87.6488,85.2084,87.8624,83.7219,96.1759,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-de-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-1_dev_20260126-140534-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,0.0,89.7697,22.5411,0.5851,88.8066,90.7328,88.6219,90.9175,87.4538,97.765,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0_dev_20260126-140258-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,0.0,90.6657,21.6202,0.5612,89.742,91.5895,89.5649,91.7666,88.5545,98.102,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0_dev_20260126-140434-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,10.0,89.7695,22.4849,0.5837,88.8089,90.7302,88.6246,90.9145,87.5046,97.7145,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.1_dev_20260126-140303-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,10.0,90.719,21.547,0.5593,89.7984,91.6396,89.6219,91.8162,88.6194,98.102,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.1_dev_20260126-140438-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,30.0,89.7755,22.4178,0.5819,88.8177,90.7333,88.6339,90.917,87.502,97.8493,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.3_dev_20260126-140307-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,30.0,90.624,21.4707,0.5574,89.7067,91.5414,89.5308,91.7173,88.4665,98.2367,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.3_dev_20260126-140442-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,50.0,89.101,23.0843,0.5992,88.1147,90.0873,87.9255,90.2764,86.6519,97.6808,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.5_dev_20260126-140311-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,50.0,90.2833,21.7929,0.5657,89.3522,91.2144,89.1737,91.393,88.0398,98.1862,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.5_dev_20260126-140446-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,70.0,88.0093,24.1902,0.6279,86.9758,89.0429,86.7776,89.2411,85.3274,97.1754,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.7_dev_20260126-140315-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,70.0,89.6028,22.638,0.5877,88.6356,90.57,88.4501,90.7555,87.2291,97.8156,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.7_dev_20260126-140450-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,90.0,86.4318,25.8483,0.671,85.3274,87.5361,85.1156,87.7479,83.5283,96.3331,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.9_dev_20260126-140319-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,90.0,88.1425,24.3963,0.6333,87.1001,89.1848,86.9002,89.3847,85.5268,96.9396,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.9_dev_20260126-140454-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,100.0,85.077,27.1145,0.7039,83.9185,86.2354,83.6963,86.4576,82.0424,95.6256,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-1_dev_20260126-140323-agg.csv
mmarco,100000,5,mono-en-en-zh-size,mono,size,en,en,zh,EN-ZH,EN docs,embed,100.0,87.3235,25.2594,0.6557,86.2443,88.4027,86.0373,88.6097,84.6485,96.569,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-en-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-1_dev_20260126-140458-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,0.0,87.1263,25.3116,0.6571,86.0449,88.2077,85.8374,88.4152,84.3313,96.6869,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0_dev_20260126-140242-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,0.0,88.6658,23.7627,0.6168,87.6506,89.6811,87.4558,89.8758,86.0803,97.254,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0_dev_20260126-140418-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,10.0,87.5197,24.9292,0.6471,86.4546,88.5848,86.2503,88.7891,84.7313,96.8048,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.1_dev_20260126-140247-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,10.0,88.9177,23.5187,0.6105,87.9129,89.9225,87.7201,90.1153,86.4288,97.3214,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.1_dev_20260126-140422-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,30.0,88.1282,24.2764,0.6302,87.091,89.1654,86.892,89.3643,85.4731,97.1417,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.3_dev_20260126-140251-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,30.0,89.4078,22.9576,0.596,88.4269,90.3887,88.2388,90.5768,87.0766,97.3888,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.3_dev_20260126-140426-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,50.0,87.9852,24.2489,0.6295,86.9492,89.0213,86.7505,89.22,85.2951,97.1417,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.5_dev_20260126-140255-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,50.0,89.4894,22.8617,0.5935,88.5126,90.4662,88.3253,90.6535,87.11,97.4899,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.5_dev_20260126-140430-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,70.0,87.6482,24.5176,0.6364,86.6007,88.6958,86.3998,88.8967,84.9069,96.9901,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.7_dev_20260126-140259-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,70.0,89.2629,23.1984,0.6022,88.2717,90.254,88.0816,90.4441,86.9447,97.3439,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.7_dev_20260126-140434-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,90.0,86.9311,25.2728,0.656,85.8514,88.0109,85.6443,88.218,84.0655,96.67,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.9_dev_20260126-140303-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,90.0,88.3609,24.1407,0.6267,87.3295,89.3924,87.1317,89.5902,85.8255,97.0407,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.9_dev_20260126-140438-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,100.0,86.3507,25.9853,0.6745,85.2405,87.4609,85.0275,87.6739,83.4454,96.2994,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-1_dev_20260126-140307-agg.csv
mmarco,100000,5,mono-zh-en-zh-size,mono,size,zh,en,zh,EN-ZH,ZH docs,embed,100.0,87.8408,24.7004,0.6412,86.7855,88.8961,86.583,89.0985,85.2494,96.7711,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-en-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-1_dev_20260126-140442-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,0.0,81.2394,31.1418,0.8084,79.9089,82.5699,79.6537,82.8251,77.9193,92.7898,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0_dev_20260126-140253-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,0.0,84.8713,27.701,0.7191,83.6878,86.0548,83.4608,86.2818,81.8764,95.2212,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0_dev_20260126-140429-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,10.0,82.924,29.2878,0.7603,81.6726,84.1753,81.4326,84.4153,79.5994,94.4407,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.1_dev_20260126-140257-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,10.0,86.2311,26.1919,0.6799,85.112,87.3501,84.8974,87.5648,83.3871,96.2657,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.1_dev_20260126-140433-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,30.0,85.7641,26.792,0.6955,84.6194,86.9088,84.3999,87.1283,82.7583,95.9232,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.3_dev_20260126-140302-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,30.0,87.828,24.5035,0.6361,86.7811,88.8749,86.5803,89.0757,85.2026,96.9733,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.3_dev_20260126-140438-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,50.0,86.7558,25.5038,0.662,85.6661,87.8454,85.4571,88.0544,83.8899,96.6532,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.5_dev_20260126-140306-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,50.0,88.3782,23.8729,0.6197,87.3582,89.3981,87.1626,89.5938,85.8068,97.2091,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.5_dev_20260126-140442-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,70.0,86.7883,25.4864,0.6616,85.6994,87.8772,85.4905,88.086,83.9596,96.4679,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.7_dev_20260126-140310-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,70.0,88.4124,24.0033,0.6231,87.3868,89.4379,87.1901,89.6346,85.9596,97.007,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.7_dev_20260126-140446-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,90.0,86.6526,25.705,0.6673,85.5544,87.7509,85.3437,87.9615,83.7839,96.4679,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.9_dev_20260126-140315-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,90.0,88.1171,24.4847,0.6356,87.071,89.1633,86.8704,89.3639,85.5455,96.8385,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.9_dev_20260126-140450-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,100.0,86.3722,25.9728,0.6742,85.2625,87.4819,85.0497,87.6947,83.4537,96.2994,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-1_dev_20260126-140319-agg.csv
mmarco,100000,5,mono-zh-id-zh-size,mono,size,zh,id,zh,ID-ZH,ZH docs,embed,100.0,87.8408,24.7004,0.6412,86.7855,88.8961,86.583,89.0985,85.2494,96.7711,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-zh-id-zh-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-1_dev_20260126-140454-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,0.0,82.5659,29.7874,0.7732,81.2933,83.8386,81.0492,84.0827,79.3816,93.5984,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0_dev_20260126-140325-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,0.0,84.5719,28.0783,0.7289,83.3722,85.7715,83.1421,86.0016,81.7062,94.7271,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0_dev_20260126-140501-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,10.0,83.3851,29.0911,0.7552,82.1422,84.628,81.9038,84.8664,80.2941,94.0364,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.1_dev_20260126-140329-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,10.0,85.1128,27.5129,0.7142,83.9373,86.2883,83.7118,86.5137,82.2556,95.0303,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.1_dev_20260126-140505-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,30.0,84.8001,27.9095,0.7245,83.6077,85.9925,83.3789,86.2212,81.8652,94.9461,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.3_dev_20260126-140333-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,30.0,85.9744,26.593,0.6903,84.8382,87.1106,84.6203,87.3285,83.1671,95.6256,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.3_dev_20260126-140509-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,50.0,85.1816,27.5892,0.7162,84.0028,86.3603,83.7767,86.5864,82.289,95.0472,Qwen3-Embedding-4B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-4B/vector_mix/cm-alpha-0.5_dev_20260126-140337-agg.csv
mmarco,100000,5,mono-ru-zh-ru-size,mono,size,ru,zh,ru,ZH-RU,RU docs,embed,50.0,86.5489,26.3849,0.6849,85.4216,87.6762,85.2054,87.8924,83.9023,95.7266,Qwen3-Embedding-8B,vector_mix,,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B,mmarco-100000-mono-ru-zh-ru-size-5bands-Qwen3-Embedding-8B/vector_mix/cm-alpha-0.5_dev_20260126-140513-agg.csv
