qid,band,r_between_0_1,r,delta,delta_rel,p,d_axis,alpha,residual_norm,r2_local,cos_en,cos_zh,en_tokens,zh_tokens,cm_tokens,en_han,en_latin,zh_han,zh_latin,cm_han,cm_latin
773924,20-40,True,0.36861269169945965,0.1911580115556717,0.5151310029783926,0.13678708672523499,0.3710862100124359,0.6313873573457369,0.1911580115556717,0.6003674696009487,0.9723741412162781,0.9542814493179321,8,7,9,0,21,9,3,3,15
1095874,20-40,True,0.7507445111798424,0.2500155568122864,0.5861437321762443,0.3202248811721802,0.42654308676719666,0.24925551118289363,0.25001558661460876,0.15314115644871673,0.917474091053009,0.9630944132804871,9,6,11,0,32,8,2,4,24
1094605,20-40,True,0.06714035408489806,0.2550596594810486,0.35085372782821594,0.048808932304382324,0.7269686460494995,0.9328597143398507,0.2550596594810486,0.8760744996164003,0.9662812352180481,0.7375220060348511,10,7,12,0,37,11,0,4,25
1096667,20-40,True,0.7134954930608439,0.2955183684825897,0.5545838855326376,0.38019680976867676,0.532865047454834,0.2865044547335966,0.2955183684825897,0.21066386829603034,0.884059727191925,0.9446806907653809,11,8,11,0,29,10,0,4,22
837740,20-40,True,0.5255175397159363,0.4436816871166229,0.7836638875665558,0.2975287139415741,0.5661632418632507,0.4744824679612398,0.4436816871166229,0.26825172084255433,0.8573116660118103,0.8654911518096924,8,8,10,0,27,8,3,3,16
1023025,20-40,True,0.2182481921784903,0.25305476784706116,0.4442954990207464,0.1243063360452652,0.5695641040802002,0.7817518296456242,0.25305476784706116,0.7558564667764861,0.9602557420730591,0.8688545227050781,11,16,12,0,38,19,0,4,26
1085245,20-40,True,0.2847821222896522,0.4883424937725067,0.5127729671349742,0.27121400833129883,0.9523561596870422,0.7152178424695389,0.4883424937725067,0.6604966576590474,0.8439823985099792,0.6487835645675659,12,11,15,0,32,12,0,4,31
145821,20-40,True,0.21800361371276167,0.42101532220840454,0.6972229885817439,0.13164061307907104,0.60384601354599,0.7819963658214597,0.42101532220840454,0.5571219676482246,0.9027085304260254,0.7998840808868408,12,14,11,0,40,17,0,2,34
20671,20-40,True,0.5137908038049335,0.28868821263313293,0.49992826294362147,0.29669326543807983,0.5774592757225037,0.48620913119041376,0.2886882424354553,0.4860905991156158,0.9143162965774536,0.9189148545265198,14,10,11,0,54,14,0,3,30
65038,20-40,True,0.06412209150949162,0.1754039227962494,0.231202947855655,0.048646725714206696,0.7586578130722046,0.9358778632278418,0.1754039227962494,0.942479795492694,0.9834334850311279,0.7325590252876282,9,10,11,0,32,12,0,2,28
497132,20-40,True,0.22840277503542608,0.352987676858902,0.4532265897802371,0.17788754403591156,0.7788326740264893,0.7715972615958171,0.352987676858902,0.7434811338732539,0.9218779802322388,0.7571322917938232,11,15,18,0,43,21,0,7,33
146244,20-40,True,0.9722594775280068,0.24415288865566254,0.30451717309518433,0.7795289754867554,0.8017705082893372,0.027740617105353194,0.24415287375450134,0.008230411211905264,0.6663620471954346,0.969947338104248,9,8,14,0,35,8,0,4,36
231292,20-40,True,0.9281637199705545,0.41203635931015015,0.8425851975315466,0.4538854956626892,0.48901447653770447,0.0718362056588922,0.41203635931015015,0.0072162102270794115,0.8121070861816406,0.914496123790741,12,10,12,0,36,5,20,2,30
817349,20-40,True,0.3147108078623817,0.22624553740024567,0.48012951758950084,0.14829730987548828,0.47121772170066833,0.6852891808372766,0.22624553740024567,0.6707480267827983,0.9634105563163757,0.9222677946090698,12,7,13,0,59,12,0,5,41
1093875,20-40,True,0.3196083054558141,0.1562974452972412,0.5963610015438708,0.08376463502645493,0.26208528876304626,0.6803916396154521,0.1562974452972412,0.5655320243454331,0.9842774271965027,0.9718865752220154,10,8,11,0,30,7,10,2,22
415500,20-40,True,0.9189449114309678,0.3003319799900055,0.43274393521027105,0.6377640962600708,0.694017767906189,0.08105507995340386,0.3003319799900055,0.03389407038096759,0.751528799533844,0.9533181190490723,9,12,12,0,30,10,6,6,19
1017605,20-40,True,0.2552890121326238,0.23708362877368927,0.4651581607781331,0.13011670112609863,0.5096839070320129,0.744711038922674,0.23708361387252808,0.719349609480745,0.9634305238723755,0.8998599648475647,9,14,14,0,32,14,0,5,25
1079340,20-40,True,0.10575255984829462,0.17566698789596558,0.2652506837808219,0.07003651559352875,0.662267804145813,0.8942474343662322,0.17566698789596558,0.9191322050838097,0.9821180701255798,0.8092016577720642,9,11,12,0,35,16,0,4,30
1096787,20-40,True,0.5134192231484012,0.5053656101226807,0.724124419239192,0.3583146929740906,0.6978988647460938,0.4865808034048829,0.5053656101226807,0.31107026429396667,0.8081082105636597,0.8146441578865051,29,36,32,0,89,36,0,6,71
178468,20-40,True,0.6252088158392932,0.3674520254135132,0.5511640267687269,0.41681647300720215,0.6666836142539978,0.3747911671306652,0.36745205521583557,0.3161921370163425,0.8456215858459473,0.9012727737426758,10,7,12,0,40,10,0,4,27
399617,20-40,True,0.6071000513588,0.1682983785867691,0.40226238719310287,0.2539982795715332,0.41837960481643677,0.39290001154353393,0.1682983785867691,0.4882274871744181,0.9535802602767944,0.9723272323608398,15,19,20,0,37,11,6,4,31
1068726,20-40,True,0.4446100665268496,0.20678497850894928,0.5260998842931994,0.17475518584251404,0.39305269718170166,0.5553899875545891,0.20678497850894928,0.5270632846867049,0.9633502960205078,0.9547932147979736,15,13,13,0,55,18,0,4,39
225752,20-40,True,0.26205339816798995,0.4821859896183014,0.8545610952748811,0.14786359667778015,0.5642498731613159,0.7379467265250647,0.4821859896183014,0.4271636515630638,0.8728165626525879,0.7970596551895142,11,11,12,0,36,11,2,5,25
1089670,20-40,True,0.44544506393248207,0.26623615622520447,0.5098915526192501,0.23258589208126068,0.5221427083015442,0.5545549289979521,0.26623615622520447,0.5418855004026133,0.937511146068573,0.9226377010345459,11,11,14,0,36,12,0,5,25
288702,20-40,True,0.2723456188591138,0.3178483545780182,0.4557564327409623,0.18993611633777618,0.6974083781242371,0.7276543747876858,0.3178483545780182,0.7182373975925013,0.9314483404159546,0.8207221627235413,8,11,11,0,39,15,0,4,26
837202,20-40,True,0.9396606207472888,0.23681798577308655,0.30958638275284894,0.7187930345535278,0.76494961977005,0.060339381234050235,0.23681800067424774,0.03659687005335521,0.7136270403862,0.9708935022354126,11,7,11,0,34,10,0,5,16
1048876,20-40,True,0.17845969297721176,0.6023085713386536,0.7196435289900593,0.14936256408691406,0.8369540572166443,0.8215403306312258,0.6023085713386536,0.565828146907307,0.807457685470581,0.582221269607544,11,14,14,0,28,12,4,3,23
1096870,20-40,True,0.24137246481729904,0.3389555513858795,0.4918555431288536,0.16633854806423187,0.6891363859176636,0.7586274973566546,0.3389555513858795,0.7040484453325782,0.9287203550338745,0.8058958053588867,15,13,14,0,43,14,0,4,28
1067640,20-40,True,0.0827087751009129,0.1806531697511673,0.3256262584226094,0.04588574171066284,0.5547868609428406,0.9172911946134592,0.1806531697511673,0.8880871546850101,0.9826294779777527,0.8541920185089111,9,8,9,0,39,11,0,3,32
42555,20-40,True,0.3527408565137867,0.5106511116027832,0.8564761978630373,0.21031233668327332,0.5962233543395996,0.6472591479246406,0.5106511116027832,0.36351049911390243,0.8475021123886108,0.7951540946960449,10,10,11,0,48,15,0,5,34
214040,20-40,True,0.2135160286304925,0.36391758918762207,0.5076852628159141,0.15305198729038239,0.716817319393158,0.7864838802179155,0.36391758918762207,0.7058725301323379,0.9220695495605469,0.7748663425445557,6,7,8,0,23,10,0,4,10
8714,20-40,True,0.21896194884476325,0.22843311727046967,0.45854734361144706,0.10907959938049316,0.49816691875457764,0.781038072464225,0.22843311727046967,0.7436678645767929,0.967960000038147,0.8982146978378296,20,14,21,0,67,19,0,6,49
1053901,20-40,True,0.32679983719928923,0.3183130919933319,0.34566719811602453,0.30093878507614136,0.9208657741546631,0.6732002181208737,0.3183130919933319,0.7913582964890701,0.9040564298629761,0.7571837902069092,8,9,14,0,24,11,0,5,21
496244,20-40,True,0.3349371999451823,0.3431526720523834,0.5415127583339924,0.21224725246429443,0.6336926817893982,0.6650628023712047,0.3431526720523834,0.60133470369286,0.9185987710952759,0.8523150682449341,13,11,16,0,56,14,0,5,49
69789,20-40,True,0.2670291928785823,0.25434061884880066,0.3509006619788753,0.19354870915412903,0.7248222827911377,0.7329708350228415,0.25434061884880066,0.8135441547814888,0.9489250183105469,0.8265296220779419,14,12,16,0,59,16,0,8,46
1071389,20-40,True,0.08969853647486997,0.2626037299633026,0.3723796451207238,0.06325579434633255,0.7052043080329895,0.9103014443888192,0.2626037001609802,0.8566480290977521,0.9635189771652222,0.7594707608222961,8,7,8,0,39,11,0,3,32
473361,20-40,True,0.23407315773703719,0.2234266698360443,0.40126971556333885,0.13033175468444824,0.5567992329597473,0.7659268349469168,0.2234266698360443,0.7846386229595428,0.9665471911430359,0.8841031193733215,11,7,10,0,49,11,0,5,35
830040,20-40,True,0.8715830729074424,0.2759849727153778,0.344558373846629,0.6981221437454224,0.8009817600250244,0.12841693138140586,0.2759849727153778,0.12196402341262313,0.7182288765907288,0.9566261172294617,13,9,13,0,48,12,0,4,28
1087046,20-40,True,0.7585939551272817,0.20287661254405975,0.4346725000067311,0.35406190156936646,0.4667344093322754,0.24140604917059658,0.20287661254405975,0.23573154340738245,0.9167405962944031,0.9730730056762695,11,8,13,0,34,12,0,6,21
988787,20-40,True,0.47335807390276874,0.5367440581321716,0.6984614733076022,0.36375969648361206,0.7684662342071533,0.5266418595055544,0.5367440581321716,0.3624564283318811,0.7897924184799194,0.7740592956542969,14,16,14,0,49,18,0,6,23
1087870,20-40,True,0.3925025801909683,0.4852597713470459,0.6323338161280259,0.3012107014656067,0.7674107551574707,0.6074973495573318,0.4852597415447235,0.4799759409610087,0.8368974924087524,0.7735903263092041,13,10,13,0,43,10,0,5,30
248385,20-40,True,0.25224750628968506,0.24821797013282776,0.4448128603730015,0.140761137008667,0.5580278635025024,0.7477525640786377,0.24821798503398895,0.7386254991431054,0.959287166595459,0.8821381330490112,9,8,10,0,36,13,0,3,27
69506,20-40,True,0.10299641007429494,0.2827064096927643,0.5558965965430613,0.0523797869682312,0.5085593461990356,0.8970035502467658,0.2827064096927643,0.7225117697652013,0.9586668014526367,0.8559887409210205,11,12,13,0,36,18,0,4,31
734198,20-40,True,0.3164898153849716,0.3567590117454529,1.0827379449190049,0.10428247600793839,0.3294970989227295,0.683510208109542,0.3567590117454529,0.2849552241688281,0.930924117565155,0.9110006093978882,11,8,14,0,47,16,0,6,42
277785,20-40,True,0.9351108413456541,0.22757427394390106,0.2906997297020516,0.7320514917373657,0.7828499674797058,0.0648891605074312,0.22757427394390106,0.047461114356484146,0.7061553001403809,0.9728147387504578,9,9,10,0,29,11,0,5,17
912879,20-40,True,0.6163491119583459,0.27174749970436096,0.515528615767606,0.32489240169525146,0.5271239876747131,0.3836508990688399,0.27174749970436096,0.3564238703490388,0.9102991819381714,0.9426279067993164,10,13,14,0,42,18,0,5,32
1066716,20-40,True,0.13702203260303586,0.18131883442401886,0.3659859268623572,0.06788423657417297,0.4954257011413574,0.8629780973896716,0.18131883442401886,0.8475597530341411,0.9812575578689575,0.8921658992767334,7,7,8,0,38,12,0,3,32
1087680,20-40,True,0.15061611610862483,0.2320939302444458,0.3885477940252834,0.08996856212615967,0.5973368883132935,0.8493839517926012,0.2320939302444458,0.8269537798817098,0.9690190553665161,0.8443549871444702,8,10,13,0,36,15,0,5,34
1084475,20-40,True,0.03205876075105783,0.521661102771759,0.9067285061191376,0.0184441190212965,0.5753222703933716,0.9679412020520829,0.521661102771759,0.5326177838327564,0.8637648224830627,0.708878219127655,12,11,8,0,43,11,5,3,16
991762,20-40,True,0.6542880564543705,0.663933277130127,0.8316262734998371,0.5223543643951416,0.7983553409576416,0.34571197051615893,0.663933277130127,0.14734799629664674,0.6431692838668823,0.7415080070495605,9,5,12,0,48,9,3,5,46
1099072,20-40,True,0.48963823913490906,0.3183165192604065,0.5406580450344052,0.2882782220840454,0.5887575745582581,0.5103617808615256,0.3183165192604065,0.4711983398465097,0.9077851176261902,0.9041934013366699,8,9,12,0,38,13,0,4,28
1011018,20-40,True,0.2809542596639858,0.33349987864494324,0.4677340626652813,0.200323686003685,0.7130117416381836,0.7190456610902399,0.33349987864494324,0.7026710940428027,0.9243242144584656,0.8129644989967346,16,22,21,0,55,23,0,9,37
372378,20-40,True,0.25259300069005236,0.2053600698709488,0.3787614972535482,0.1369529813528061,0.5421883463859558,0.747407120240845,0.2053600698709488,0.7956632134420467,0.9695357084274292,0.8968058228492737,9,8,10,0,29,14,0,4,15
1006489,20-40,True,0.16131011948640173,0.14025579392910004,0.45773862387160696,0.04942706972360611,0.3064102232456207,0.8386898843217343,0.14025579392910004,0.7704909587044527,0.9889426231384277,0.957144021987915,9,10,11,0,34,12,0,3,25
841165,20-40,True,0.34651973965339694,0.29740792512893677,0.6563553882786135,0.1570151150226593,0.45312026143074036,0.6534802813859348,0.29740792512893677,0.4978049646872099,0.943447470664978,0.9119352102279663,13,11,16,0,56,19,0,8,42
1045135,20-40,True,0.30122577579319165,0.39005744457244873,0.7434334332239131,0.1580442190170288,0.5246703028678894,0.698774330454748,0.39005744457244873,0.46906382231220056,0.9114387035369873,0.8567202687263489,10,9,13,0,34,11,0,3,31
851425,20-40,True,0.676099509992908,0.40575289726257324,0.5948491757533017,0.4611746072769165,0.6821105480194092,0.32390045856301464,0.40575289726257324,0.2286863942030376,0.8113412857055664,0.8932759761810303,11,11,12,0,30,9,2,3,19
167204,20-40,True,0.6815503507491262,0.36735570430755615,0.5812689214950314,0.43073248863220215,0.6319892406463623,0.31844962105621943,0.36735567450523376,0.2308535232273773,0.8397596478462219,0.9122726917266846,7,8,11,0,41,13,0,6,32
625458,20-40,True,0.11038953605545118,0.2711511552333832,0.35426086161484704,0.08449211716651917,0.765399694442749,0.8896105164585213,0.2711511552333832,0.8631260716551753,0.9596691131591797,0.7314209938049316,11,8,11,0,40,11,0,4,19
994688,20-40,True,0.31330449508519465,0.3564958870410919,0.5130282485073561,0.21771074831485748,0.6948854923248291,0.6866954839958406,0.3564958870410919,0.6417850015476436,0.9127564430236816,0.8226075768470764,16,15,17,0,54,17,0,6,33
519145,20-40,True,0.27069434267438897,0.2628711462020874,0.4869775552298726,0.14612117409706116,0.5398013591766357,0.7293055857275584,0.2628711462020874,0.6916297832467453,0.9547737836837769,0.8879574537277222,13,12,18,0,47,16,0,9,44
1092203,20-40,False,-0.0005487346337455709,0.22983333468437195,0.35113948847654275,-0.0003591664135456085,0.654535710811615,1.0005487194413079,0.22983333468437195,0.8903421308191739,0.973588228225708,0.7591447830200195,10,9,10,0,42,10,0,3,29
887398,20-40,True,0.303126039661788,0.22385139763355255,0.4627623336223525,0.14663074910640717,0.48372864723205566,0.6968738903416869,0.22385139763355255,0.6939777241225167,0.9641950726509094,0.9181278944015503,9,9,11,0,34,12,0,3,26
1101296,20-40,True,0.20102844434143907,0.249282568693161,0.41422697433512506,0.12097929418087006,0.601801872253418,0.7989715819867865,0.24928255379199982,0.7881520906028145,0.9616111516952515,0.8533339500427246,10,11,14,0,29,12,0,4,23
1047556,20-40,True,0.7044041111420324,0.3437255620956421,0.6067451810542596,0.3990500569343567,0.5665072798728943,0.29559584590068944,0.3437255620956421,0.19181934438123782,0.861305832862854,0.9269055128097534,7,8,9,0,27,9,2,4,12
992132,20-40,True,0.26929669912178933,0.29383623600006104,0.431344583909131,0.18344759941101074,0.6812099814414978,0.7307033136439577,0.29383623600006104,0.7415807162013783,0.9400036931037903,0.8329465389251709,20,21,22,0,75,25,0,6,57
1102163,20-40,True,0.05089320343662941,0.15729549527168274,0.21767886298671035,0.036775603890419006,0.722603440284729,0.9491067107137638,0.15729549527168274,0.9500266835496473,0.9869529008865356,0.7524491548538208,8,6,10,0,28,10,0,3,25
264284,20-40,True,0.7952939736137995,0.3835662305355072,0.45645837853702914,0.6682929396629333,0.8403093218803406,0.20470600142284062,0.3835662305355072,0.16744482461548882,0.703130841255188,0.9116436839103699,10,8,11,0,28,9,0,3,17
53991,20-40,True,0.2212563690426095,0.2307036817073822,0.5178812865705321,0.09856440126895905,0.4454759955406189,0.7787435617530323,0.2307036817073822,0.6933593110404662,0.968530535697937,0.9132141470909119,9,8,11,0,34,14,0,5,27
8798,20-40,True,0.6045266883439835,0.22966989874839783,0.43366880614821307,0.3201557993888855,0.5295974612236023,0.39547330081226173,0.22966989874839783,0.454031329115931,0.9223760366439819,0.951693058013916,12,10,13,0,32,11,0,5,17
303045,20-40,True,0.07682830286801298,0.24003352224826813,0.2758895792015346,0.06684329360723495,0.8700347542762756,0.9231717467119276,0.24003352224826813,0.9180113672605252,0.9689580202102661,0.6486337184906006,8,7,10,0,25,9,0,3,20
1016406,20-40,True,0.16521884881349136,0.262813925743103,0.3752268000585912,0.11572151631116867,0.7004135251045227,0.834781069362055,0.262813925743103,0.8319174396503274,0.9587688446044922,0.7945321798324585,23,17,21,0,93,23,0,7,59
1096479,20-40,True,0.628444263312218,0.32790443301200867,0.5551004434579733,0.37122949957847595,0.5907118916511536,0.3715557293324116,0.3279044032096863,0.3094055255542508,0.8773337006568909,0.9221531748771667,13,15,15,0,51,21,0,7,35
831784,20-40,True,0.6588835920118092,0.3523925542831421,0.6199690925970616,0.3745116889476776,0.568403422832489,0.3411163038168232,0.3523925840854645,0.23238505402365295,0.8677802085876465,0.9191127419471741,18,14,17,0,61,15,12,9,36
997542,20-40,True,0.3346728381321326,0.4513547122478485,0.492863014554019,0.306487113237381,0.9157812595367432,0.6653271550248175,0.4513546824455261,0.6456781856149804,0.8511723279953003,0.7125198841094971,11,11,12,0,43,16,0,6,27
331352,20-40,True,0.893927859068403,0.5026154518127441,0.5987935491106885,0.7503453493118286,0.8393802046775818,0.106072078771359,0.5026154518127441,0.03042485448340848,0.5921797752380371,0.869725227355957,13,9,11,0,48,14,0,6,9
1101298,20-40,True,0.14587596223497565,0.12394119054079056,0.34730369187138255,0.052058301866054535,0.35686689615249634,0.8541241228509974,0.12394119054079056,0.8581189609748616,0.9909643530845642,0.9458651542663574,10,10,14,0,31,11,6,4,26
992757,20-40,True,0.7536166620372146,0.2753260135650635,0.4800086125466514,0.43226364254951477,0.573585569858551,0.24638337043370567,0.2753260135650635,0.20852647071029717,0.8686719536781311,0.9521118402481079,20,11,18,0,71,16,0,6,46
1016790,20-40,True,0.2711954187481543,0.26921388506889343,0.5696433986715908,0.12816715240478516,0.4726007282733917,0.7288046283967389,0.26921388506889343,0.6207634926565981,0.9555486440658569,0.9044448137283325,15,9,15,0,50,12,0,7,38
998062,20-40,True,0.42850734881962205,0.5508807301521301,0.8203592282850657,0.28774765133857727,0.6715115904808044,0.5714926798137764,0.5508807301521301,0.3267368240478302,0.8068658709526062,0.7746278047561646,9,6,9,0,34,9,0,4,13
1097674,20-40,True,0.5063588920706215,0.31162458658218384,0.5021715620975488,0.314223051071167,0.6205540299415588,0.49364108463287143,0.31162458658218384,0.49143425503271787,0.9020771980285645,0.904525876045227,12,9,12,0,49,10,0,3,29
870693,20-40,True,0.669861151792714,0.41069895029067993,0.48007747975718673,0.5730559825897217,0.8554847240447998,0.33013890814119085,0.41069895029067993,0.321067970980479,0.7514666318893433,0.8757801651954651,11,10,12,0,40,13,0,3,30
1078198,20-40,True,0.3339467103846355,0.30642926692962646,0.5166315497932865,0.19807355105876923,0.5931292176246643,0.6660533425907995,0.30642926692962646,0.6243561459328036,0.933434009552002,0.8750160336494446,11,10,13,0,40,11,0,4,23
66771,20-40,True,0.2064729071197584,0.26635536551475525,0.3888331138436077,0.14143642783164978,0.6850120425224304,0.7935270910099128,0.26635536551475525,0.8063826988821894,0.9545252919197083,0.8167902231216431,10,7,11,0,37,8,0,3,27
877810,20-40,True,0.709915563999903,0.2264680564403534,0.5555620785753234,0.28938835859298706,0.40763771533966064,0.29008441107737337,0.2264680564403534,0.21422960544594583,0.932483434677124,0.9673647880554199,8,11,11,0,31,14,0,5,27
1086266,20-40,True,0.3436740854802215,0.3073768615722656,0.46942491868168174,0.2250359058380127,0.6547945141792297,0.6563258819386685,0.3073768615722656,0.6615698535796866,0.9274390935897827,0.8604136109352112,10,10,11,0,36,13,0,4,17
993153,20-40,True,0.12689121319356633,0.19394661486148834,0.27904384634507895,0.08819445967674255,0.6950399279594421,0.8731087237717705,0.19394661486148834,0.9073233447800065,0.9773033261299133,0.7970616817474365,11,9,15,0,46,14,0,8,45
1086555,20-40,True,0.6297096390326632,0.3750515878200531,0.7687268172795514,0.3072269558906555,0.4878866970539093,0.37029040786760914,0.3750515878200531,0.18833030114334015,0.8824739456176758,0.9133492112159729,9,7,12,0,30,10,0,6,26
441409,20-40,True,0.20089795888329845,0.43254730105400085,0.6675647482020631,0.13017144799232483,0.6479480862617493,0.7991020616889639,0.43254730105400085,0.5889688902116554,0.8979792594909668,0.7724051475524902,8,11,14,0,39,13,0,7,31
960302,20-40,True,0.07192051988262343,0.19420930743217468,0.25626997112585814,0.05450359359383583,0.7578309178352356,0.928079545968754,0.19420930743217468,0.92915439088841,0.9796561002731323,0.733806848526001,12,15,15,0,43,17,0,7,37
892224,20-40,True,0.27097930247681046,0.36114344000816345,0.49573039743902253,0.19741052389144897,0.7285077571868896,0.729020703355232,0.36114344000816345,0.6838106168320769,0.9153022766113281,0.7937556505203247,11,12,12,0,52,17,0,4,27
1098102,20-40,True,0.49334423237327524,0.21508321166038513,0.5014342335219943,0.21161311864852905,0.42893603444099426,0.5066557334641927,0.21508321166038513,0.5051794610120932,0.954479455947876,0.9532550573348999,11,8,16,0,41,12,0,6,32
300306,20-40,True,0.34295913331245415,0.253728985786438,0.4127553864957812,0.21082383394241333,0.6147199869155884,0.6570409474389198,0.2537290155887604,0.7170310813142022,0.9455875754356384,0.8862447738647461,7,9,9,0,23,12,0,4,18
1018918,20-40,True,0.16413939549408765,0.17561385035514832,0.4920579291013385,0.05858080834150314,0.35689669847488403,0.8358605888061874,0.17561385035514832,0.742639070453112,0.9828641414642334,0.9400838017463684,12,10,14,0,59,17,0,4,39
281702,20-40,True,0.603220019562776,0.19269926846027374,0.6005091021127734,0.19356918334960938,0.32089316844940186,0.39677986478855953,0.19269926846027374,0.30390043833039926,0.9626990556716919,0.9733278751373291,7,7,10,0,28,7,8,4,19
1005907,20-40,True,0.39859283816892516,0.45459508895874023,0.7906786906520302,0.2291681170463562,0.5749428868293762,0.6014071294559099,0.45459508895874023,0.3665052260363846,0.8704126477241516,0.8368915915489197,11,14,11,0,45,13,0,4,26
1096964,20-40,True,0.4674567988658259,0.2869759798049927,0.5384417094598086,0.24914279580116272,0.5329750180244446,0.5325432836121546,0.28697600960731506,0.49449257311763917,0.9277864098548889,0.9185420274734497,8,6,7,0,33,9,0,3,21
1095971,20-40,True,0.8414108838131059,0.35845276713371277,0.4225074696026013,0.7138478755950928,0.8483939170837402,0.1585891795764661,0.35845276713371277,0.12349091185000616,0.6809664368629456,0.9267046451568604,9,10,12,0,30,12,0,5,16
837375,20-40,True,0.6513013132231309,0.2041197270154953,0.5928227139235052,0.22425498068332672,0.34431833028793335,0.3486986743565329,0.2041197270154953,0.2570467792333897,0.9540225267410278,0.9719600677490234,10,6,10,0,33,8,3,4,18
290632,20-40,True,0.1545180055160564,0.2067447453737259,0.35516985654813255,0.08994509279727936,0.582101047039032,0.8454819014042574,0.2067447453737259,0.8500025820470701,0.9745833277702332,0.8575196266174316,7,6,9,0,23,9,0,4,16
172062,20-40,True,0.5392936707805166,0.34554460644721985,0.5198341756951479,0.35847973823547363,0.6647208333015442,0.4607063301784131,0.34554460644721985,0.4399172102628708,0.8760457038879395,0.8934077024459839,16,16,19,0,61,22,0,7,40
1075156,20-40,True,0.03295888887211255,0.15792657434940338,0.20410745366249053,0.025501687079668045,0.7737423181533813,0.9670410708256966,0.15792658925056458,0.9573519188387561,0.987204372882843,0.7075976133346558,10,12,12,0,31,16,0,4,26
1096776,20-40,True,0.22283132897912722,0.36418360471725464,0.43275656888279157,0.18752232193946838,0.8415437936782837,0.7771687479316682,0.36418360471725464,0.7633192252514616,0.9161030054092407,0.7198132276535034,10,6,11,0,43,12,0,3,34
50498,20-40,True,0.6293393788323665,0.42935389280319214,0.4930400193066281,0.5480474233627319,0.870829701423645,0.3706606618549784,0.42935389280319214,0.3610969193797565,0.7576496601104736,0.8557334542274475,8,9,9,0,27,9,0,3,20
